canonical_facility_id,location_id,source_system,source_facility_id,source_record_type,official_name,display_name,normalized_name,operator_name,address_street1,address_street1_normalized,city,state,postal_code,borough_code,borough_name,geography_id,neighborhood_name,neighborhood_code,community_board,council_district,census_tract,boro_block_lot,bin,latitude,longitude,coordinate_source,coordinate_confidence,facility_type,facility_grouping,high_level_category,category,organization_name_type,observation_count,latest_inspection_date,latest_inspection_type,latest_violations_all,latest_violations_phh,latest_violations_critical,latest_violations_general,alternate_names,normalized_crosswalk_names,normalized_address_variants,preferred_keys
nyc-facility-40425984,nyc-loc-40425984,nyc-pool-inspection-tableau,40425984,Outdoor,RIVERDALE YACHT CLUB,RIVERDALE YACHT CLUB,riverdale yacht club,,800 WEST 254 STREET,800 w 254 st,New York,NY,10471,BX,Bronx,bronx,North Riverdale-Fieldston-Riverdale,BX22,208,11,30900,2059300940,2086115,40.903121,-73.914503,tableau-hyper:Lat/Long,high,outdoor,RIVERDALE YACHT CLUB INC.,Private Club,Private Club,,1,2019-08-02,Routine Inspection,0,0,0,0,RIVERDALE YACHT CLUB,riverdale yacht club,800 w 254 st|w 254 st,source_id:40425984|source:accela:40425984|location_id:nyc-loc-40425984|bin:2086115|bbl:2059300940|name:riverdale yacht club|name_zip:riverdale yacht club|10471|name_geo:riverdale yacht club|bronx|name_address_zip:riverdale yacht club|800 w 254 st|10471|name_address_zip:riverdale yacht club|w 254 st|10471|address_zip:800 w 254 st|10471|address_geo:800 w 254 st|bronx|address_zip:w 254 st|10471|address_geo:w 254 st|bronx
nyc-facility-40425985,nyc-loc-40425985,nyc-pool-inspection-tableau,40425985,Outdoor,BAY TERRACE COUNTRY CLUB INC,BAY TERRACE COUNTRY CLUB INC,bay terrace country club inc,,217-14 24 AVENUE,21714 24 ave,New York,NY,11360,QU,Queens,queens,Ft. Totten-Bay Terrace-Clearview,QN47,411,19,99703,4060080095,4133702,40.781187,-73.772208,tableau-hyper:Lat/Long,high,outdoor,BAY TERRACE COUNTRY CLUB INC,Private Club,Private Club,,1,2019-08-21,Routine Inspection,1,0,0,1,BAY TERRACE COUNTRY CLUB INC,bay terrace country club inc,21714 24 ave|24 ave,source_id:40425985|source:accela:40425985|location_id:nyc-loc-40425985|bin:4133702|bbl:4060080095|name:bay terrace country club inc|name_zip:bay terrace country club inc|11360|name_geo:bay terrace country club inc|queens|name_address_zip:bay terrace country club inc|21714 24 ave|11360|name_address_zip:bay terrace country club inc|24 ave|11360|address_zip:21714 24 ave|11360|address_geo:21714 24 ave|queens|address_zip:24 ave|11360|address_geo:24 ave|queens
nyc-facility-40425988,nyc-loc-40425988,nyc-pool-inspection-tableau,40425988,Outdoor,SO. SHORE SWIMMING CLUB INC,SO. SHORE SWIMMING CLUB INC,so shore swimming club inc,,6736 HYLAN BOULEVARD,6736 hylan blvd,New York,NY,10309,SI,Staten Island,staten-island,Charleston-Richmond Valley-Tottenville,SI11,503,51,24402,5077340050,5107843,40.508069,-74.228282,tableau-hyper:Lat/Long,high,outdoor,SO. SHORE SWIMMING CLUB INC,Private Club,Private Club,,1,2019-07-10,Routine Inspection,0,0,0,0,SO. SHORE SWIMMING CLUB INC,so shore swimming club inc,6736 hylan blvd|hylan blvd,source_id:40425988|source:accela:40425988|location_id:nyc-loc-40425988|bin:5107843|bbl:5077340050|name:so shore swimming club inc|name_zip:so shore swimming club inc|10309|name_geo:so shore swimming club inc|staten-island|name_address_zip:so shore swimming club inc|6736 hylan blvd|10309|name_address_zip:so shore swimming club inc|hylan blvd|10309|address_zip:6736 hylan blvd|10309|address_geo:6736 hylan blvd|staten-island|address_zip:hylan blvd|10309|address_geo:hylan blvd|staten-island
nyc-facility-40425990,nyc-loc-40425990,nyc-pool-inspection-tableau,40425990,Outdoor,ROYAL RANCH CLUB INC,ROYAL RANCH CLUB INC,royal ranch club inc,,266-10 BRIDGEWATER AVENUE,26610 bridgewater ave,New York,NY,11004,QU,Queens,queens,Glen Oaks-Floral Park-New Hyde Park,QN44,413,23,155102,,,40.75486,-73.718182,tableau-hyper:Lat/Long,high,outdoor,ROYAL RANCH CLUB INC,Private Club,Private Club,,1,2019-07-15,Routine Inspection,0,0,0,0,ROYAL RANCH CLUB INC,royal ranch club inc,26610 bridgewater ave|bridgewater ave,source_id:40425990|source:accela:40425990|location_id:nyc-loc-40425990|name:royal ranch club inc|name_zip:royal ranch club inc|11004|name_geo:royal ranch club inc|queens|name_address_zip:royal ranch club inc|26610 bridgewater ave|11004|name_address_zip:royal ranch club inc|bridgewater ave|11004|address_zip:26610 bridgewater ave|11004|address_geo:26610 bridgewater ave|queens|address_zip:bridgewater ave|11004|address_geo:bridgewater ave|queens
nyc-facility-40425991,nyc-loc-40425991,nyc-pool-inspection-tableau,40425991,Outdoor,HILLSIDE SWIMMING CLUB INC,HILLSIDE SWIMMING CLUB INC,hillside swimming club inc,,151 SIGNS ROAD,151 signs rd,New York,NY,10314,SI,Staten Island,staten-island,New Springville-Bloomfield-Travis,SI05,502,50,29103,5021450025,5107354,40.602196,-74.168275,tableau-hyper:Lat/Long,high,outdoor,HILLSIDE SWIMMING CLUB INC,Private Club,Private Club,,1,2019-08-29,Routine Inspection,0,0,0,0,HILLSIDE SWIMMING CLUB INC,hillside swimming club inc,151 signs rd|signs rd,source_id:40425991|source:accela:40425991|location_id:nyc-loc-40425991|bin:5107354|bbl:5021450025|name:hillside swimming club inc|name_zip:hillside swimming club inc|10314|name_geo:hillside swimming club inc|staten-island|name_address_zip:hillside swimming club inc|151 signs rd|10314|name_address_zip:hillside swimming club inc|signs rd|10314|address_zip:151 signs rd|10314|address_geo:151 signs rd|staten-island|address_zip:signs rd|10314|address_geo:signs rd|staten-island
nyc-facility-40425994,nyc-loc-40425994,nyc-pool-inspection-tableau,40425994,Outdoor,180 TENANTS CORP,180 TENANTS CORP,180 tenants corp,,180 EAST END AVENUE,180 e end ave,New York,NY,10028,MA,Manhattan,manhattan,Yorkville,MN32,108,5,14402,1015850023,1051349,40.776494,-73.943645,tableau-hyper:Lat/Long,high,outdoor,180 TENANTS CORP,Private Res.,Private Res.,,1,2019-08-06,Routine Inspection,0,0,0,0,180 TENANTS CORP,180 tenants corp,180 e end ave|e end ave,source_id:40425994|source:accela:40425994|location_id:nyc-loc-40425994|bin:1051349|bbl:1015850023|name:180 tenants corp|name_zip:180 tenants corp|10028|name_geo:180 tenants corp|manhattan|name_address_zip:180 tenants corp|180 e end ave|10028|name_address_zip:180 tenants corp|e end ave|10028|address_zip:180 e end ave|10028|address_geo:180 e end ave|manhattan|address_zip:e end ave|10028|address_geo:e end ave|manhattan
nyc-facility-40426004,nyc-loc-40426004,nyc-pool-inspection-tableau,40426004,Outdoor,RIDGEFIELD TOWERS TENANTS CORP,RIDGEFIELD TOWERS TENANTS CORP,ridgefield towers tenants corp,,8301 RIDGE BOULEVARD,8301 ridge blvd,New York,NY,11209,BK,Brooklyn,brooklyn,Bay Ridge,BK31,310,43,6200,3060160006,3152378,40.626219,-74.032865,tableau-hyper:Lat/Long,high,outdoor,RIDGEFIELD TOWERS TENANTS CORP,Private Res.,Private Res.,,1,2019-08-29,Routine Inspection,0,0,0,0,RIDGEFIELD TOWERS TENANTS CORP,ridgefield towers tenants corp,8301 ridge blvd|ridge blvd,source_id:40426004|source:accela:40426004|location_id:nyc-loc-40426004|bin:3152378|bbl:3060160006|name:ridgefield towers tenants corp|name_zip:ridgefield towers tenants corp|11209|name_geo:ridgefield towers tenants corp|brooklyn|name_address_zip:ridgefield towers tenants corp|8301 ridge blvd|11209|name_address_zip:ridgefield towers tenants corp|ridge blvd|11209|address_zip:8301 ridge blvd|11209|address_geo:8301 ridge blvd|brooklyn|address_zip:ridge blvd|11209|address_geo:ridge blvd|brooklyn
nyc-facility-40426007,nyc-loc-40426007,nyc-pool-inspection-tableau,40426007,Outdoor,3777 INDEPENDENCE CORP,3777 INDEPENDENCE CORP,3777 independence corp,,3777 INDEPENDENCE AVENUE,3777 independence ave,New York,NY,10463,BX,Bronx,bronx,North Riverdale-Fieldston-Riverdale,BX22,208,11,30900,2059190436,2085871,40.888894,-73.913035,tableau-hyper:Lat/Long,high,outdoor,3777 INDEPENDENCE CORP,Private Res.,Private Res.,,1,2019-08-06,Routine Inspection,4,2,1,1,3777 INDEPENDENCE CORP,3777 independence corp,3777 independence ave|independence ave,source_id:40426007|source:accela:40426007|location_id:nyc-loc-40426007|bin:2085871|bbl:2059190436|name:3777 independence corp|name_zip:3777 independence corp|10463|name_geo:3777 independence corp|bronx|name_address_zip:3777 independence corp|3777 independence ave|10463|name_address_zip:3777 independence corp|independence ave|10463|address_zip:3777 independence ave|10463|address_geo:3777 independence ave|bronx|address_zip:independence ave|10463|address_geo:independence ave|bronx
nyc-facility-40426010,nyc-loc-40426010,nyc-pool-inspection-tableau,40426010,Outdoor,DAYTON BEACH PARK #1 CORP,DAYTON BEACH PARK #1 CORP,dayton beach park 1 corp,,8600 SHORE FRONT PARKWAY,8600 shore front pkwy,New York,NY,11694,QU,Queens,queens,Hammels-Arverne-Edgemere,QN12,414,32,94203,4161310001,4457812,40.584981,-73.810884,tableau-hyper:Lat/Long,high,outdoor,DAYTON TOWERS CORP,Private Res.,Private Res.,,1,2019-07-15,Routine Inspection,0,0,0,0,DAYTON BEACH PARK #1 CORP,dayton beach park 1 corp,8600 shore front pkwy|shore front pkwy,source_id:40426010|source:accela:40426010|location_id:nyc-loc-40426010|bin:4457812|bbl:4161310001|name:dayton beach park 1 corp|name_zip:dayton beach park 1 corp|11694|name_geo:dayton beach park 1 corp|queens|name_address_zip:dayton beach park 1 corp|8600 shore front pkwy|11694|name_address_zip:dayton beach park 1 corp|shore front pkwy|11694|address_zip:8600 shore front pkwy|11694|address_geo:8600 shore front pkwy|queens|address_zip:shore front pkwy|11694|address_geo:shore front pkwy|queens
nyc-facility-40426013,nyc-loc-40426013,nyc-pool-inspection-tableau,40426013,Outdoor,NORTH FLUSHING SWIM CLUB INC,NORTH FLUSHING SWIM CLUB INC,north flushing swim club inc,,141-01 32 AVENUE,14101 32 ave,New York,NY,11354,QU,Queens,queens,Flushing,QN22,407,20,88901,4044140027,4463109,40.768784,-73.827472,tableau-hyper:Lat/Long,high,outdoor,NORTH FLUSHING SWIM CLUB INC,Private Club,Private Club,,1,2019-08-01,Routine Inspection,0,0,0,0,NORTH FLUSHING SWIM CLUB INC,north flushing swim club inc,14101 32 ave|32 ave,source_id:40426013|source:accela:40426013|location_id:nyc-loc-40426013|bin:4463109|bbl:4044140027|name:north flushing swim club inc|name_zip:north flushing swim club inc|11354|name_geo:north flushing swim club inc|queens|name_address_zip:north flushing swim club inc|14101 32 ave|11354|name_address_zip:north flushing swim club inc|32 ave|11354|address_zip:14101 32 ave|11354|address_geo:14101 32 ave|queens|address_zip:32 ave|11354|address_geo:32 ave|queens
nyc-facility-40426016,nyc-loc-40426016,nyc-pool-inspection-tableau,40426016,Outdoor,RICHMOND COUNTY COUNTRY CLUB,RICHMOND COUNTY COUNTRY CLUB,richmond county country club,,135 FLAGG PLACE,135 flagg pl,New York,NY,10304,SI,Staten Island,staten-island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24,502,50,18100,5008880018,5106953,40.587936,-74.104073,tableau-hyper:Lat/Long,high,outdoor,RICHMOND COUNTY COUNTRY CLUB,Private Club,Private Club,,1,2019-08-04,Routine Inspection,0,0,0,0,RICHMOND COUNTY COUNTRY CLUB,richmond county country club,135 flagg pl|flagg pl,source_id:40426016|source:accela:40426016|location_id:nyc-loc-40426016|bin:5106953|bbl:5008880018|name:richmond county country club|name_zip:richmond county country club|10304|name_geo:richmond county country club|staten-island|name_address_zip:richmond county country club|135 flagg pl|10304|name_address_zip:richmond county country club|flagg pl|10304|address_zip:135 flagg pl|10304|address_geo:135 flagg pl|staten-island|address_zip:flagg pl|10304|address_geo:flagg pl|staten-island
nyc-facility-40426017,nyc-loc-40426017,nyc-pool-inspection-tableau,40426017,Outdoor,BRIGHTWATER TOWERS INC,BRIGHTWATER TOWERS INC,brightwater towers inc,,501 SURF AVENUE,501 surf ave,New York,NY,11224,BK,Brooklyn,brooklyn,West Brighton,BK23,313,48,35400,3072797501,3320627,40.57489,-73.973978,tableau-hyper:Lat/Long,high,outdoor,BRIGHTWATER TOWERS INC,Private Res.,Private Res.,,1,2019-07-22,Routine Inspection,3,0,0,3,BRIGHTWATER TOWERS INC,brightwater towers inc,501 surf ave|surf ave,source_id:40426017|source:accela:40426017|location_id:nyc-loc-40426017|bin:3320627|bbl:3072797501|name:brightwater towers inc|name_zip:brightwater towers inc|11224|name_geo:brightwater towers inc|brooklyn|name_address_zip:brightwater towers inc|501 surf ave|11224|name_address_zip:brightwater towers inc|surf ave|11224|address_zip:501 surf ave|11224|address_geo:501 surf ave|brooklyn|address_zip:surf ave|11224|address_geo:surf ave|brooklyn
nyc-facility-40426025,nyc-loc-40426025,nyc-pool-inspection-tableau,40426025,Outdoor,ALDER BROOK ASSOCIATION INC,ALDER BROOK ASSOCIATION INC,alder brook association inc,,4713 INDEPENDENCE AVENUE,4713 independence ave,New York,NY,10471,BX,Bronx,bronx,North Riverdale-Fieldston-Riverdale,BX22,208,11,30900,,,40.895195,-73.911598,tableau-hyper:Lat/Long,high,outdoor,ALDER BROOK ASSOCIATION INC,Private Res.,Private Res.,,1,2021-08-18,Routine Inspection,0,0,0,0,ALDER BROOK ASSOCIATION INC,alder brook association inc,4713 independence ave|independence ave,source_id:40426025|source:accela:40426025|location_id:nyc-loc-40426025|name:alder brook association inc|name_zip:alder brook association inc|10471|name_geo:alder brook association inc|bronx|name_address_zip:alder brook association inc|4713 independence ave|10471|name_address_zip:alder brook association inc|independence ave|10471|address_zip:4713 independence ave|10471|address_geo:4713 independence ave|bronx|address_zip:independence ave|10471|address_geo:independence ave|bronx
nyc-facility-40426030,nyc-loc-40426030,nyc-pool-inspection-tableau,40426030,Outdoor,RIVERPOINT TOWERS COOP INC,RIVERPOINT TOWERS COOP INC,riverpoint towers coop inc,,555 KAPPOCK STREET,555 kappock st,New York,NY,10463,BX,Bronx,bronx,Spuyten Duyvil-Kingsbridge,BX29,208,11,29302,2057220445,2083246,40.878064,-73.917483,tableau-hyper:Lat/Long,high,outdoor,RIVERPOINT TOWERS COOP INC,Private Res.,Private Res.,,1,2019-07-30,Routine Inspection,2,0,0,2,RIVERPOINT TOWERS COOP INC,riverpoint towers coop inc,555 kappock st|kappock st,source_id:40426030|source:accela:40426030|location_id:nyc-loc-40426030|bin:2083246|bbl:2057220445|name:riverpoint towers coop inc|name_zip:riverpoint towers coop inc|10463|name_geo:riverpoint towers coop inc|bronx|name_address_zip:riverpoint towers coop inc|555 kappock st|10463|name_address_zip:riverpoint towers coop inc|kappock st|10463|address_zip:555 kappock st|10463|address_geo:555 kappock st|bronx|address_zip:kappock st|10463|address_geo:kappock st|bronx
nyc-facility-40426035,nyc-loc-40426035,nyc-pool-inspection-tableau,40426035,Outdoor,NOBLE MANSION HOUSING CO INC,NOBLE MANSION HOUSING CO INC,noble mansion housing co inc,,1500 NOBLE AVENUE,1500 noble ave,New York,NY,10460,BX,Bronx,bronx,West Farms-Bronx River,BX08,209,18,21800,2038950001,2028130,40.83724,-73.871496,tableau-hyper:Lat/Long,high,outdoor,NOBLE MANSION HOUSING CO INC,Private Res.,Private Res.,,1,2019-07-01,Routine Inspection,2,1,0,1,NOBLE MANSION HOUSING CO INC,noble mansion housing co inc,1500 noble ave|noble ave,source_id:40426035|source:accela:40426035|location_id:nyc-loc-40426035|bin:2028130|bbl:2038950001|name:noble mansion housing co inc|name_zip:noble mansion housing co inc|10460|name_geo:noble mansion housing co inc|bronx|name_address_zip:noble mansion housing co inc|1500 noble ave|10460|name_address_zip:noble mansion housing co inc|noble ave|10460|address_zip:1500 noble ave|10460|address_geo:1500 noble ave|bronx|address_zip:noble ave|10460|address_geo:noble ave|bronx
nyc-facility-40426037,nyc-loc-40426037,nyc-pool-inspection-tableau,40426037,Outdoor,CHURCHILL OWNERS CORP,CHURCHILL OWNERS CORP,churchill owners corp,,300 EAST 40 STREET,300 e 40 st,New York,NY,10016,MA,Manhattan,manhattan,Turtle Bay-East Midtown,MN19,106,4,8800,1009457501,1022051,40.748473,-73.973022,tableau-hyper:Lat/Long,high,outdoor,CHURCHILL OWNERS CORP,Private Res.,Private Res.,,1,2019-07-11,Routine Inspection,0,0,0,0,CHURCHILL OWNERS CORP,churchill owners corp,300 e 40 st|e 40 st,source_id:40426037|source:accela:40426037|location_id:nyc-loc-40426037|bin:1022051|bbl:1009457501|name:churchill owners corp|name_zip:churchill owners corp|10016|name_geo:churchill owners corp|manhattan|name_address_zip:churchill owners corp|300 e 40 st|10016|name_address_zip:churchill owners corp|e 40 st|10016|address_zip:300 e 40 st|10016|address_geo:300 e 40 st|manhattan|address_zip:e 40 st|10016|address_geo:e 40 st|manhattan
nyc-facility-40426041,nyc-loc-40426041,nyc-pool-inspection-tableau,40426041,Outdoor,GEORGETOWN PLAZA OWNERS CORP,GEORGETOWN PLAZA OWNERS CORP,georgetown plaza owners corp,,60 EAST 8 STREET,60 e 8 st,New York,NY,10003,MA,Manhattan,manhattan,West Village,MN23,102,1,5700,1005487501,1080855,40.730879,-73.99313,tableau-hyper:Lat/Long,high,outdoor,GEORGETOWN PLAZA OWNERS CORP,Private Res.,Private Res.,,1,2019-08-01,Routine Inspection,0,0,0,0,GEORGETOWN PLAZA OWNERS CORP,georgetown plaza owners corp,60 e 8 st|e 8 st,source_id:40426041|source:accela:40426041|location_id:nyc-loc-40426041|bin:1080855|bbl:1005487501|name:georgetown plaza owners corp|name_zip:georgetown plaza owners corp|10003|name_geo:georgetown plaza owners corp|manhattan|name_address_zip:georgetown plaza owners corp|60 e 8 st|10003|name_address_zip:georgetown plaza owners corp|e 8 st|10003|address_zip:60 e 8 st|10003|address_geo:60 e 8 st|manhattan|address_zip:e 8 st|10003|address_geo:e 8 st|manhattan
nyc-facility-40426042,nyc-loc-40426042,nyc-pool-inspection-tableau,40426042,Outdoor,DAVID SILVERSTEIN ET,DAVID SILVERSTEIN ET,david silverstein et,,415 STRATFORD RD,415 stratford rd,New York,NY,11218,BK,Brooklyn,brooklyn,,BK42,314,40,52600,3051540047,3118631,40.638446,-73.96768,tableau-hyper:Lat/Long,high,outdoor,DAVID SILVERSTEIN ET AL,Private Res.,Private Res.,,1,2022-08-23,Routine Inspection,0,,,,DAVID SILVERSTEIN ET,david silverstein et,415 stratford rd|stratford rd,source_id:40426042|source:accela:40426042|location_id:nyc-loc-40426042|bin:3118631|bbl:3051540047|name:david silverstein et|name_zip:david silverstein et|11218|name_geo:david silverstein et|brooklyn|name_address_zip:david silverstein et|415 stratford rd|11218|name_address_zip:david silverstein et|stratford rd|11218|address_zip:415 stratford rd|11218|address_geo:415 stratford rd|brooklyn|address_zip:stratford rd|11218|address_geo:stratford rd|brooklyn
nyc-facility-40426051,nyc-loc-40426051,nyc-pool-inspection-tableau,40426051,Outdoor,BIRCHWOOD TOWERS SWIM  POOL INC,BIRCHWOOD TOWERS SWIM  POOL INC,birchwood towers swim pool inc,,102-31 67 AVENUE,10231 67 ave,New York,NY,11375,QU,Queens,queens,Forest Hills,QN17,406,29,71304,4021330016,4432046,40.727818,-73.851377,tableau-hyper:Lat/Long,high,outdoor,BIRCHWOOD TOWERS SWIM POOL INC,Private Res.,Private Res.,,1,2021-07-08,Routine Inspection,1,0,0,1,BIRCHWOOD TOWERS SWIM  POOL INC,birchwood towers swim pool inc,10231 67 ave|67 ave,source_id:40426051|source:accela:40426051|location_id:nyc-loc-40426051|bin:4432046|bbl:4021330016|name:birchwood towers swim pool inc|name_zip:birchwood towers swim pool inc|11375|name_geo:birchwood towers swim pool inc|queens|name_address_zip:birchwood towers swim pool inc|10231 67 ave|11375|name_address_zip:birchwood towers swim pool inc|67 ave|11375|address_zip:10231 67 ave|11375|address_geo:10231 67 ave|queens|address_zip:67 ave|11375|address_geo:67 ave|queens
nyc-facility-40426052,nyc-loc-40426052,nyc-pool-inspection-tableau,40426052,Outdoor,DAYTON TOWERS CORP,DAYTON TOWERS CORP,dayton towers corp,,103-00 SHORE FRONT PARKWAY,10300 shore front pkwy,New York,NY,11694,QU,Queens,queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,414,32,93800,4161750001,4445258,40.581483,-73.824012,tableau-hyper:Lat/Long,high,outdoor,DAYTON TOWERS CORP,Private Res.,Private Res.,,1,2019-07-03,Routine Inspection,1,1,0,0,DAYTON TOWERS CORP,dayton towers corp,10300 shore front pkwy|shore front pkwy,source_id:40426052|source:accela:40426052|location_id:nyc-loc-40426052|bin:4445258|bbl:4161750001|name:dayton towers corp|name_zip:dayton towers corp|11694|name_geo:dayton towers corp|queens|name_address_zip:dayton towers corp|10300 shore front pkwy|11694|name_address_zip:dayton towers corp|shore front pkwy|11694|address_zip:10300 shore front pkwy|11694|address_geo:10300 shore front pkwy|queens|address_zip:shore front pkwy|11694|address_geo:shore front pkwy|queens
nyc-facility-40426053,nyc-loc-40426053,nyc-pool-inspection-tableau,40426053,Outdoor,DAYTON TOWERS CORP,DAYTON TOWERS CORP,dayton towers corp,,8000 SHORE FRONT PARKWAY,8000 shore front pkwy,New York,NY,11693,QU,Queens,queens,Hammels-Arverne-Edgemere,QN12,414,32,94203,4161290001,4457806,40.586393,-73.805476,tableau-hyper:Lat/Long,high,outdoor,DAYTON TOWERS CORP,Private Res.,Private Res.,,1,2019-07-02,Routine Inspection,2,0,0,2,DAYTON TOWERS CORP,dayton towers corp,8000 shore front pkwy|shore front pkwy,source_id:40426053|source:accela:40426053|location_id:nyc-loc-40426053|bin:4457806|bbl:4161290001|name:dayton towers corp|name_zip:dayton towers corp|11693|name_geo:dayton towers corp|queens|name_address_zip:dayton towers corp|8000 shore front pkwy|11693|name_address_zip:dayton towers corp|shore front pkwy|11693|address_zip:8000 shore front pkwy|11693|address_geo:8000 shore front pkwy|queens|address_zip:shore front pkwy|11693|address_geo:shore front pkwy|queens
nyc-facility-40426054,nyc-loc-40426054,nyc-pool-inspection-tableau,40426054,Outdoor,DAYTON TOWERS CORP,DAYTON TOWERS CORP,dayton towers corp,,7400 SHORE FRONT PARKWAY,7400 shore front pkwy,New York,NY,11694,QU,Queens,queens,Hammels-Arverne-Edgemere,QN12,414,32,94203,4161280001,4457805,40.586659,-73.801939,tableau-hyper:Lat/Long,high,outdoor,DAYTON TOWERS CORP,Private Res.,Private Res.,,1,2019-07-02,Routine Inspection,0,0,0,0,DAYTON TOWERS CORP,dayton towers corp,7400 shore front pkwy|shore front pkwy,source_id:40426054|source:accela:40426054|location_id:nyc-loc-40426054|bin:4457805|bbl:4161280001|name:dayton towers corp|name_zip:dayton towers corp|11694|name_geo:dayton towers corp|queens|name_address_zip:dayton towers corp|7400 shore front pkwy|11694|name_address_zip:dayton towers corp|shore front pkwy|11694|address_zip:7400 shore front pkwy|11694|address_geo:7400 shore front pkwy|queens|address_zip:shore front pkwy|11694|address_geo:shore front pkwy|queens
